Year	Month	Day	Hour	Minute	DayTime	StatA02cmA	StatA03cmU	StatA15cmU	StatB02cmA	StatB03cmU	StatB15cmU	StatD02cmA	StatD03cmU	StatD15cmU
2018	8	9	20	0	9,833	22,05	22,05	21,76	22,43	22,43	22,43	22,72	22,72	22,53
2018	8	9	20	15	9,838	22,05	22,05	21,76	22,43	22,43	22,43	22,72	22,62	22,53
2018	8	9	20	30	9,842	22,05	22,05	21,76	22,43	22,43	22,43	22,72	22,62	22,53
2018	8	9	20	45	9,846	21,86	21,86	21,76	22,43	22,43	22,43	22,62	22,62	22,53
2018	8	9	21	0	9,875	21,38	21,57	21,76	22,43	22,33	22,43	22,43	22,53	22,53
2018	8	9	21	15	9,879	21,00	21,09	21,76	22,24	22,33	22,33	22,24	22,43	22,53
2018	8	9	21	30	9,883	20,14	20,23	21,76	22,05	22,33	22,43	22,14	22,33	22,43
2018	8	9	21	45	9,888	19,85	20,14	21,66	21,95	22,24	22,33	21,95	22,24	22,43
2018	8	9	22	0	9,917	18,24	19,38	21,66	21,76	22,14	22,33	21,86	22,14	22,43
2018	8	9	22	15	9,921	17,67	19,00	21,57	21,57	22,05	22,33	21,66	22,05	22,33
2018	8	9	22	30	9,925	17,38	18,71	21,38	21,28	21,95	22,33	21,47	21,86	22,33
2018	8	9	22	45	9,929	17,28	18,52	21,28	21,09	21,76	22,24	21,28	21,76	22,33
2018	8	9	23	0	9,958	17,28	18,52	21,19	21,00	21,66	22,24	21,28	21,66	22,24
2018	8	9	23	15	9,963	17,28	18,62	21,09	20,90	21,57	22,14	21,19	21,66	22,24
2018	8	9	23	30	9,967	17,00	18,24	21,09	20,52	21,47	22,14	20,71	21,38	22,14
2018	8	9	23	45	9,971	16,62	17,86	21,00	20,04	21,28	22,05	20,62	21,00	22,05
2018	8	10	0	0	10,000	16,24	17,48	20,90	19,66	21,00	22,05	20,52	20,42	21,95
2018	8	10	0	15	10,004	16,14	17,38	20,81	19,38	20,81	21,95	20,04	19,95	21,86
2018	8	10	0	30	10,008	15,95	17,28	20,71	18,62	20,62	21,86	19,38	19,47	21,76
2018	8	10	0	45	10,013	15,86	17,19	20,62	17,19	20,33	21,76	18,90	19,19	21,57
2018	8	10	1	0	10,042	15,86	17,28	20,52	16,62	20,04	21,66	18,43	18,71	21,38
2018	8	10	1	15	10,046	15,76	17,38	20,42	16,05	19,85	21,57	17,28	18,52	21,28
2018	8	10	1	30	10,050	15,57	17,48	20,33	15,86	19,66	21,47	16,62	18,71	21,09
2018	8	10	1	45	10,054	15,47	17,48	20,33	15,86	19,38	21,38	16,43	18,52	21,09
2018	8	10	2	0	10,083	15,28	17,48	20,23	15,57	19,19	21,28	17,76	17,95	20,90
2018	8	10	2	15	10,088	15,19	17,38	20,14	15,66	19,00	21,19	19,76	19,57	20,81
2018	8	10	2	30	10,092	14,90	17,28	20,04	18,14	18,90	21,09	21,09	20,90	20,90
2018	8	10	2	45	10,096	15,09	17,28	19,95	19,47	19,09	20,90	21,19	20,90	21,00
2018	8	10	3	0	10,125	17,57	17,28	19,95	19,85	19,47	20,81	20,71	20,71	21,09
2018	8	10	3	15	10,129	20,04	19,95	19,85	20,42	19,66	20,81	21,57	21,38	21,09
2018	8	10	3	30	10,133	20,23	20,23	19,76	20,33	19,95	20,81	21,86	21,66	21,19
2018	8	10	3	45	10,138	20,23	20,14	19,76	21,28	20,14	20,71	21,86	21,66	21,28
2018	8	10	4	0	10,167	20,14	20,14	19,76	21,57	20,42	20,71	21,95	21,76	21,28
2018	8	10	4	15	10,171	20,62	20,52	19,85	20,42	20,62	20,81	21,76	21,66	21,28
2018	8	10	4	30	10,175	20,90	20,90	19,95	20,90	20,52	20,81	20,71	21,00	21,38
2018	8	10	4	45	10,179	20,90	20,81	19,95	21,00	20,62	20,81	20,90	21,00	21,38
2018	8	10	5	0	10,208	20,71	20,71	20,04	20,81	20,71	20,90	20,71	20,81	21,38
2018	8	10	5	15	10,213	20,81	20,81	20,04	21,00	20,71	20,90	20,90	20,81	21,38
2018	8	10	5	30	10,217	20,81	20,81	20,14	21,00	20,81	20,90	21,28	21,19	21,28
2018	8	10	5	45	10,221	20,71	20,71	20,23	21,00	20,81	21,00	21,28	21,19	21,38
2018	8	10	6	0	10,250	20,71	20,71	20,23	21,09	20,81	21,00	21,19	21,09	21,38
2018	8	10	6	15	10,254	20,71	20,71	20,33	21,09	20,81	21,00	21,19	21,19	21,38
2018	8	10	6	30	10,258	20,81	20,81	20,33	21,00	20,90	21,00	21,09	21,09	21,38
2018	8	10	6	45	10,263	20,90	20,81	20,33	21,00	20,90	21,00	21,00	21,00	21,38
2018	8	10	7	0	10,292	20,90	20,90	20,42	21,00	20,90	21,09	20,90	21,00	21,38
2018	8	10	7	15	10,296	21,00	20,90	20,42	20,90	20,90	21,09	20,90	20,90	21,38
2018	8	10	7	30	10,300	21,00	20,90	20,42	21,00	20,90	21,09	20,90	20,90	21,28
2018	8	10	7	45	10,304	21,09	21,00	20,42	21,09	20,90	21,09	20,90	20,90	21,28
2018	8	10	8	0	10,333	21,09	21,00	20,52	21,00	20,90	21,09	20,90	20,90	21,28
2018	8	10	8	15	10,338	21,00	20,90	20,52	20,90	20,90	21,09	20,90	20,90	21,28
2018	8	10	8	30	10,342	21,19	21,00	20,52	20,90	20,90	21,09	20,90	20,90	21,28
2018	8	10	8	45	10,346	21,09	21,00	20,62	20,81	20,81	21,09	21,00	20,90	21,28
2018	8	10	9	0	10,375	21,00	21,00	20,62	20,81	20,81	21,09	20,90	20,90	21,28
2018	8	10	9	15	10,379	20,90	20,90	20,62	20,71	20,81	21,09	20,90	20,90	21,28
2018	8	10	9	30	10,383	21,19	20,90	20,62	20,90	20,81	21,09	20,90	20,90	21,28
2018	8	10	9	45	10,388	21,66	21,19	20,62	21,57	20,81	21,09	21,19	21,00	21,28
2018	8	10	10	0	10,417	21,76	21,47	20,71	21,86	20,90	21,09	21,38	21,09	21,28
2018	8	10	10	15	10,421	22,33	21,47	20,71	21,86	20,90	21,09	21,38	21,09	21,28
2018	8	10	10	30	10,425	21,86	21,47	20,71	21,86	20,90	21,09	21,38	21,19	21,28
2018	8	10	10	45	10,429	23,00	20,71	20,71	22,33	21,00	21,09	21,57	21,19	21,28
2018	8	10	11	0	10,458	22,43	20,14	20,71	22,05	21,00	21,09	21,38	21,19	21,28
2018	8	10	11	15	10,463	24,45	21,95	20,71	23,10	21,09	21,09	21,66	21,38	21,28
2018	8	10	11	30	10,467	22,81	21,66	20,71	23,29	21,09	21,09	21,76	21,47	21,28
2018	8	10	11	45	10,471	22,81	22,43	20,71	23,68	21,19	21,19	21,95	21,57	21,28
2018	8	10	12	0	10,500	21,95	21,76	20,81	22,81	21,28	21,19	21,76	21,47	21,28
2018	8	10	12	15	10,504	22,24	22,62	20,81	24,64	21,38	21,19	22,33	21,76	21,28
2018	8	10	12	30	10,508	23,48	23,48	20,81	26,78	21,47	21,19	22,33	22,43	21,28
2018	8	10	12	45	10,513	22,81	24,06	20,90	25,32	21,76	21,19	23,39	23,58	21,38
2018	8	10	13	0	10,542	22,14	23,29	20,90	24,74	22,05	21,28	23,68	23,20	21,47
2018	8	10	13	15	10,546	21,86	22,53	21,00	22,24	22,14	21,28	21,76	22,72	21,47
2018	8	10	13	30	10,550	23,39	24,06	21,09	24,84	22,14	21,38	24,45	23,29	21,57
2018	8	10	13	45	10,554	22,24	22,53	21,09	22,43	22,24	21,38	22,53	22,43	21,57
2018	8	10	14	0	10,583	24,06	22,72	21,19	23,39	22,05	21,47	22,33	22,24	21,66
2018	8	10	14	15	10,588	26,00	23,97	21,28	24,45	22,05	21,47	25,42	22,81	21,66
2018	8	10	14	30	10,592	26,59	25,13	21,28	24,45	22,24	21,57	25,61	23,39	21,66
2018	8	10	14	45	10,596	24,06	24,45	21,38	23,77	22,53	21,57	23,77	23,48	21,66
2018	8	10	15	0	10,625	27,08	25,22	21,38	26,29	22,53	21,66	25,51	23,68	21,76
2018	8	10	15	15	10,629	25,22	25,13	21,47	26,10	22,81	21,66	22,33	22,72	21,76
2018	8	10	15	30	10,633	26,49	25,90	21,47	24,06	22,81	21,76	23,00	22,33	21,86
2018	8	10	15	45	10,638	26,78	26,10	21,57	22,53	22,43	21,76	22,91	22,43	21,86
2018	8	10	16	0	10,667	25,13	23,20	21,66	22,62	22,14	21,86	22,72	22,43	21,86
2018	8	10	16	15	10,671	23,29	22,14	21,76	21,95	21,95	21,86	22,53	22,33	21,86
2018	8	10	16	30	10,675	22,91	21,86	21,76	21,76	21,76	21,86	22,33	22,24	21,86
2018	8	10	16	45	10,679	21,57	21,38	21,76	21,47	21,57	21,86	21,38	21,76	21,86
2018	8	10	17	0	10,708	21,28	21,19	21,76	21,38	21,57	21,86	21,28	21,47	21,86
2018	8	10	17	15	10,713	22,14	21,57	21,76	22,24	21,57	21,86	21,47	21,47	21,76
2018	8	10	17	30	10,717	21,76	21,47	21,66	21,66	21,47	21,76	21,00	21,28	21,76
2018	8	10	17	45	10,721	21,86	21,47	21,66	21,57	21,47	21,76	21,28	21,28	21,66
2018	8	10	18	0	10,750	21,66	21,38	21,66	21,38	21,47	21,76	21,19	21,28	21,66
2018	8	10	18	15	10,754	21,66	21,57	21,57	21,57	21,38	21,66	21,28	21,28	21,66
2018	8	10	18	30	10,758	21,19	21,28	21,57	21,38	21,47	21,66	21,38	21,38	21,66
2018	8	10	18	45	10,763	20,33	20,33	21,57	21,28	21,38	21,66	20,90	21,19	21,57
2018	8	10	19	0	10,792	21,00	21,00	21,47	20,81	21,38	21,66	20,81	21,09	21,57
2018	8	10	19	15	10,796	21,19	21,09	21,47	20,90	21,19	21,66	20,71	20,81	21,47
2018	8	10	19	30	10,800	21,28	21,28	21,47	21,47	21,19	21,57	21,38	21,19	21,47
2018	8	10	19	45	10,804	21,09	21,09	21,47	21,19	21,28	21,57	20,90	21,09	21,47
2018	8	10	20	0	10,833	20,42	20,52	21,38	20,62	21,19	21,57	20,71	20,81	21,47
2018	8	10	20	15	10,838	20,71	20,81	21,38	20,62	21,09	21,57	20,52	20,71	21,38
2018	8	10	20	30	10,842	21,09	21,09	21,38	20,81	21,09	21,47	20,62	20,81	21,38
2018	8	10	20	45	10,846	20,14	20,14	21,38	20,42	21,00	21,47	20,71	20,71	21,38
2018	8	10	21	0	10,875	21,09	21,00	21,28	20,33	20,90	21,47	20,42	20,62	21,28
2018	8	10	21	15	10,879	21,28	21,28	21,28	21,09	20,90	21,38	21,00	20,90	21,28
2018	8	10	21	30	10,883	21,09	21,19	21,28	21,09	21,00	21,38	20,81	20,81	21,28
2018	8	10	21	45	10,888	21,00	21,00	21,28	21,00	21,00	21,38	20,90	20,90	21,28
2018	8	10	22	0	10,917	21,00	21,00	21,28	20,90	21,00	21,38	20,81	20,90	21,28
2018	8	10	22	15	10,921	20,90	20,90	21,19	20,71	21,00	21,38	20,81	20,81	21,28
2018	8	10	22	30	10,925	20,81	20,81	21,19	20,52	20,90	21,38	20,71	20,81	21,28
2018	8	10	22	45	10,929	20,71	20,81	21,19	20,62	20,90	21,28	20,81	20,81	21,19
2018	8	10	23	0	10,958	20,14	20,23	21,19	20,52	20,81	21,28	20,90	20,90	21,19
2018	8	10	23	15	10,963	17,57	17,76	21,19	20,52	20,81	21,28	20,62	20,81	21,19
2018	8	10	23	30	10,967	15,38	17,19	21,09	20,62	20,81	21,28	20,52	20,62	21,19
2018	8	10	23	45	10,971	15,47	17,00	20,90	20,42	20,81	21,28	20,52	20,62	21,19
2018	8	11	0	0	11,000	15,38	16,81	20,81	20,14	20,71	21,19	20,23	20,42	21,19
2018	8	11	0	15	11,004	15,57	16,62	20,62	19,57	20,52	21,19	19,95	20,23	21,09
2018	8	11	0	30	11,008	15,57	16,43	20,52	18,81	20,33	21,19	19,47	19,85	21,00
2018	8	11	0	45	11,013	15,38	16,24	20,42	16,05	20,04	21,09	16,43	19,28	20,90
2018	8	11	1	0	11,042	15,47	16,14	20,33	15,38	19,76	21,00	16,05	18,81	20,81
2018	8	11	1	15	11,046	15,57	16,24	20,23	15,57	19,47	21,00	16,14	18,52	20,71
2018	8	11	1	30	11,050	15,57	16,05	20,04	15,66	19,19	20,90	16,05	18,52	20,62
2018	8	11	1	45	11,054	15,19	15,76	19,95	15,47	19,00	20,81	15,76	18,24	20,42
2018	8	11	2	0	11,083	14,61	15,28	19,85	14,90	18,71	20,71	15,28	17,95	20,33
2018	8	11	2	15	11,088	14,61	15,09	19,76	14,90	18,33	20,62	15,19	17,57	20,23
2018	8	11	2	30	11,092	14,71	15,28	19,66	14,80	18,05	20,42	15,09	17,38	20,04
2018	8	11	2	45	11,096	14,61	15,57	19,57	14,80	17,86	20,33	15,19	17,28	19,95
2018	8	11	3	0	11,125	14,71	15,66	19,47	14,71	17,67	20,23	15,09	17,09	19,85
2018	8	11	3	15	11,129	14,90	14,80	19,38	15,00	17,48	20,04	15,28	16,90	19,76
2018	8	11	3	30	11,133	14,71	14,33	19,28	15,00	17,28	19,95	19,66	18,90	19,76
2018	8	11	3	45	11,138	14,71	14,42	19,19	17,95	17,48	19,76	21,09	20,23	19,85
2018	8	11	4	0	11,167	16,43	16,33	19,09	18,62	18,05	19,66	21,09	20,42	19,85
2018	8	11	4	15	11,171	19,28	19,19	18,90	19,00	18,33	19,57	21,09	20,52	19,95
2018	8	11	4	30	11,175	19,57	19,57	18,90	20,62	18,71	19,57	21,38	20,81	20,04
2018	8	11	4	45	11,179	19,38	19,38	18,90	21,19	19,28	19,57	21,38	20,90	20,14
2018	8	11	5	0	11,208	19,38	19,38	19,00	19,38	19,47	19,66	21,09	20,90	20,23
2018	8	11	5	15	11,213	19,28	19,28	19,09	19,57	19,38	19,66	21,09	20,81	20,33
2018	8	11	5	30	11,217	19,76	19,76	19,09	20,04	19,47	19,76	20,90	20,71	20,33
2018	8	11	5	45	11,221	20,04	19,95	19,19	20,52	19,66	19,76	20,90	20,62	20,33
2018	8	11	6	0	11,250	20,33	20,23	19,28	20,71	19,85	19,76	21,00	20,81	20,42
2018	8	11	6	15	11,254	19,95	19,95	19,28	20,62	19,95	19,85	20,71	20,62	20,42
2018	8	11	6	30	11,258	20,14	20,04	19,38	20,04	19,95	19,95	20,62	20,52	20,42
2018	8	11	6	45	11,263	20,23	20,14	19,47	20,42	19,95	19,95	20,62	20,52	20,52
2018	8	11	7	0	11,292	20,33	20,23	19,47	20,42	19,95	20,04	20,52	20,42	20,52
2018	8	11	7	15	11,296	20,42	20,23	19,57	20,42	20,04	20,04	20,52	20,42	20,52
2018	8	11	7	30	11,300	20,42	20,23	19,57	20,42	20,04	20,04	20,62	20,52	20,52
2018	8	11	7	45	11,304	20,52	20,33	19,66	20,42	20,14	20,14	20,62	20,52	20,52
2018	8	11	8	0	11,333	20,62	20,33	19,66	20,81	20,14	20,14	20,71	20,52	20,52
2018	8	11	8	15	11,338	20,42	20,33	19,76	20,52	20,14	20,14	20,52	20,42	20,52
2018	8	11	8	30	11,342	20,42	20,33	19,76	20,52	20,23	20,23	20,52	20,42	20,52
2018	8	11	8	45	11,346	20,62	20,42	19,85	20,71	20,23	20,23	20,71	20,52	20,52
2018	8	11	9	0	11,375	20,42	20,33	19,85	20,52	20,23	20,23	20,62	20,52	20,52
2018	8	11	9	15	11,379	20,90	20,52	19,85	20,71	20,23	20,23	20,71	20,52	20,52
2018	8	11	9	30	11,383	21,09	20,62	19,95	20,90	20,23	20,33	20,71	20,52	20,62
2018	8	11	9	45	11,388	21,19	20,71	19,95	21,00	20,23	20,33	20,81	20,42	20,62
2018	8	11	10	0	11,417	21,00	20,62	19,95	20,81	20,23	20,33	20,71	20,42	20,62
2018	8	11	10	15	11,421	20,62	20,52	19,95	20,62	20,33	20,33	20,42	20,42	20,62
2018	8	11	10	30	11,425	21,57	20,81	20,04	21,09	20,33	20,33	20,81	20,42	20,62
2018	8	11	10	45	11,429	21,38	20,71	20,04	21,28	20,33	20,33	20,81	20,52	20,62
2018	8	11	11	0	11,458	20,62	20,33	20,04	21,00	20,33	20,42	20,71	20,52	20,62
2018	8	11	11	15	11,463	21,00	20,42	20,14	21,66	20,33	20,42	20,90	20,52	20,62
2018	8	11	11	30	11,467	21,57	20,90	20,14	21,47	20,33	20,42	20,90	20,62	20,62
2018	8	11	11	45	11,471	25,61	22,14	20,14	22,14	20,42	20,42	21,09	20,71	20,62
2018	8	11	12	0	11,500	26,59	22,53	20,14	22,53	20,42	20,42	21,28	20,81	20,62
2018	8	11	12	15	11,504	26,39	23,39	20,14	22,91	20,52	20,42	21,47	20,90	20,62
2018	8	11	12	30	11,508	28,95	24,06	20,23	24,06	20,62	20,42	21,76	21,09	20,62
2018	8	11	12	45	11,513	28,26	24,26	20,33	24,93	20,81	20,52	22,33	21,28	20,62
2018	8	11	13	0	11,542	26,20	24,26	20,42	25,42	21,09	20,52	23,00	21,76	20,71
2018	8	11	13	15	11,546	28,56	24,84	20,52	24,35	21,47	20,52	23,97	22,62	20,71
2018	8	11	13	30	11,550	28,66	25,42	20,62	24,93	21,86	20,62	25,03	23,48	20,81
2018	8	11	13	45	11,554	28,26	25,61	20,71	24,16	22,33	20,62	25,22	23,87	20,90
2018	8	11	14	0	11,583	25,13	25,22	20,90	23,10	22,53	20,71	24,64	23,68	21,00
2018	8	11	14	15	11,588	29,45	25,61	21,00	22,91	22,62	20,81	25,32	23,87	21,09
2018	8	11	14	30	11,592	27,76	25,90	21,09	22,62	22,81	21,00	25,13	23,97	21,19
2018	8	11	14	45	11,596	30,26	26,59	21,28	24,45	23,00	21,09	25,51	24,55	21,28
2018	8	11	15	0	11,625	25,51	25,13	21,38	23,68	23,00	21,19	24,84	23,87	21,38
2018	8	11	15	15	11,629	29,05	25,81	21,47	26,49	22,91	21,28	26,00	24,26	21,47
2018	8	11	15	30	11,633	28,06	25,51	21,57	25,71	23,10	21,38	23,97	24,06	21,57
2018	8	11	15	45	11,638	29,05	26,10	21,76	28,75	23,00	21,47	26,88	24,16	21,66
2018	8	11	16	0	11,667	28,56	26,39	21,86	28,26	23,20	21,57	26,29	24,55	21,76
2018	8	11	16	15	11,671	26,10	25,81	21,86	27,37	23,29	21,66	26,88	23,97	21,86
2018	8	11	16	30	11,675	30,15	26,68	21,95	29,85	23,29	21,76	22,53	22,62	21,86
